living_area,land_area,quality_score,garage_capacity,garage_area,bathrooms,bedrooms,total_rooms,has_pool,has_gym,has_garden,has_garage,has_fireplace,sale_year,house_age_future,location,SalePrice
1383,13284,5,1,354,1,3,6,0,0,1,1,1,2023,69,Rural,165000
1252,13500,6,2,564,1,1,4,0,0,1,1,1,2023,63,Rural,235000
1601,13825,5,1,300,1,3,6,0,0,1,1,0,2023,65,Rural,140000
672,10200,5,1,240,1,2,4,0,0,1,1,0,2023,83,Rural,108000
1721,10532,5,2,626,2,3,7,0,0,1,1,1,2023,63,Rural,145000
1350,8375,5,3,627,1,2,6,0,0,1,1,0,2023,82,Rural,152400
904,10200,5,3,912,1,3,5,0,0,1,1,0,2023,53,Rural,144000
1291,2887,6,2,431,1,2,6,0,0,0,1,1,2023,27,Rural,173000
2022,10005,7,2,505,2,4,8,0,0,1,1,1,2023,46,Rural,192000
1524,20270,7,2,478,2,3,7,0,0,1,1,1,2023,44,Rural,245000
1363,39104,7,2,439,1,2,5,0,0,1,1,1,2023,69,Rural,241500
1663,53227,4,2,529,1,2,6,0,0,1,1,1,2023,69,Rural,256000
1357,11512,6,1,312,1,2,5,0,0,1,1,1,2023,64,Rural,177000
1079,5190,7,1,249,1,2,5,0,0,0,1,1,2023,75,Rural,125600
1094,10452,6,2,495,1,3,5,0,0,1,1,1,2023,70,Rural,155000
2358,45600,6,2,360,3,5,10,0,0,1,1,1,2023,115,Rural,240000
1518,19550,5,0,0,1,2,5,0,0,1,0,1,2023,83,Rural,260000
1674,21780,6,2,396,2,4,8,0,0,1,1,1,2023,105,Rural,185000
2108,13728,6,2,540,2,4,7,0,0,1,1,1,2023,88,Rural,235000
1509,9571,5,1,322,1,3,6,0,0,1,1,1,2023,67,Rural,159900
864,9350,5,0,0,1,2,4,0,0,1,0,0,2023,48,Rural,99600
1269,9360,6,1,280,1,3,7,0,0,1,1,0,2023,61,Rural,134500
1367,8405,5,1,384,1,4,7,0,0,1,1,0,2023,123,Rural,119000
1347,7000,5,0,0,1,3,5,0,0,0,0,0,2023,113,Rural,107500
1164,10880,5,1,240,1,3,5,0,0,1,1,0,2023,73,Rural,125000
1096,9600,6,0,0,1,2,5,0,0,1,0,0,2023,99,Rural,79000
1111,9084,5,1,200,1,3,5,0,0,1,1,0,2023,82,Rural,95000
2329,11839,7,2,514,2,4,10,0,0,1,1,1,2023,33,Rural,262280
2814,9771,6,2,614,2,4,9,0,0,1,1,1,2023,28,Rural,260000
1626,9938,7,2,534,2,3,7,0,0,1,1,1,2023,29,Rural,226500
2200,14171,7,2,453,2,4,9,0,0,1,1,1,2023,30,Rural,225000
2037,10541,7,2,472,2,3,8,0,0,1,1,1,2023,27,Rural,229000
1356,10616,7,2,484,2,3,6,0,0,1,1,1,2023,16,Rural,177439
1615,9345,8,3,864,2,3,7,0,0,1,1,1,2023,16,Rural,248500
2276,11778,9,3,1348,2,3,7,0,0,1,1,1,2023,15,Rural,475000
1766,11778,9,3,874,2,3,8,0,0,1,1,1,2023,15,Rural,395039
2097,11228,7,3,678,2,3,9,0,0,1,1,1,2023,30,Rural,228000
1511,11454,8,3,811,2,3,6,0,0,1,1,1,2023,28,Rural,225000
1643,11500,6,2,438,2,2,6,0,0,1,1,1,2023,57,Rural,195000
1688,12798,6,2,603,2,4,8,0,0,1,1,0,2023,26,Rural,200000
990,9750,5,2,528,1,3,5,0,0,1,1,0,2023,29,Rural,155000
1099,9525,5,1,352,1,3,6,0,0,1,1,0,2023,28,Rural,144000
990,9245,5,2,672,1,3,5,0,0,1,1,0,2023,29,Rural,145000
1418,8696,7,2,558,2,3,5,0,0,1,1,1,2023,26,Rural,226001
1771,13142,6,2,600,2,3,6,0,0,1,1,0,2023,26,Rural,215700
1652,8998,7,2,532,2,3,6,0,0,1,1,0,2023,23,Rural,207500
1790,9179,7,2,588,2,3,7,0,0,1,1,0,2023,24,Rural,193000
1724,8924,7,2,527,2,3,8,0,0,1,1,0,2023,25,Rural,188000
1479,9382,7,2,577,2,3,6,0,0,1,1,0,2023,24,Rural,191000
1494,12803,7,2,530,2,3,6,0,0,1,1,1,2023,21,Rural,221000
1792,12435,7,2,564,2,3,7,0,0,1,1,1,2023,22,Rural,231500
1823,12192,7,2,626,2,3,6,0,0,1,1,0,2023,23,Rural,235000
1786,11250,7,2,608,2,3,6,0,0,1,1,1,2023,22,Rural,223500
938,9200,5,1,308,1,3,5,0,0,1,1,0,2023,48,Rural,130250
985,8385,5,1,328,2,3,6,0,0,1,1,0,2023,46,Rural,149900
1174,12250,5,2,528,1,3,5,0,0,1,1,0,2023,45,Rural,158000
1026,10970,6,2,576,1,3,5,0,0,1,1,0,2023,45,Rural,147000
1076,9216,5,2,576,1,3,5,0,0,1,1,1,2023,48,Rural,143195
1558,14330,5,2,440,2,2,5,0,0,1,1,0,2023,48,Rural,163000
924,7990,5,1,280,1,3,5,0,0,0,1,0,2023,48,Rural,110000
864,7180,5,1,352,1,3,5,0,0,0,1,0,2023,51,Rural,127000
780,7200,5,1,352,1,2,4,0,0,0,1,0,2023,51,Rural,124900
1795,9742,8,2,534,2,3,7,0,0,1,1,1,2023,21,Rural,230000
2031,9473,8,2,577,2,3,7,0,0,1,1,1,2023,21,Rural,237000
1865,10316,7,3,839,2,3,7,0,0,1,1,1,2023,23,Rural,235000
2161,10400,7,2,570,2,3,8,0,0,1,1,1,2023,22,Rural,230500
1852,9066,8,3,660,2,3,7,0,0,1,1,1,2023,24,Rural,230000
2031,11404,7,2,541,2,3,8,0,0,1,1,1,2023,25,Rural,222500
2263,9240,8,2,905,2,3,7,0,0,1,1,1,2023,22,Rural,287000
1947,9720,9,3,725,2,3,7,0,0,1,1,1,2023,22,Rural,274000
1786,14860,8,3,715,2,3,6,0,0,1,1,1,2023,21,Rural,300000
2290,11250,8,2,779,2,4,9,0,0,1,1,1,2023,21,Rural,255900
1768,8158,7,2,543,2,3,8,0,0,1,1,0,2023,20,Rural,224900
2327,10905,7,2,596,2,4,9,0,0,1,1,1,2023,20,Rural,240000
1640,7226,7,2,595,2,3,6,0,0,0,1,0,2023,20,Rural,183000
1764,11690,8,2,560,2,3,7,0,0,1,1,1,2023,24,Rural,207000
1908,8750,7,2,493,2,4,8,0,0,1,1,1,2023,29,Rural,210000
848,4435,6,2,420,1,1,3,0,1,0,1,0,2023,20,Urban,136500
848,4426,6,2,420,1,1,3,0,1,0,1,0,2023,19,Urban,145000
1493,13125,6,2,508,2,3,7,0,0,1,1,1,2023,26,Rural,208900
1838,10126,6,3,721,2,2,8,1,1,1,1,0,2023,26,Urban,185000
1536,9135,7,2,532,2,3,7,0,0,1,1,0,2023,21,Rural,214000
1710,8450,7,2,548,2,3,8,0,0,1,1,0,2023,20,Rural,208500
1445,9750,7,2,470,2,3,6,0,0,1,1,0,2023,19,Rural,186500
1436,8450,7,2,484,2,3,8,0,0,1,1,0,2023,19,Rural,210000
1582,8320,7,2,520,2,3,6,0,0,1,1,0,2023,19,Rural,185900
1234,11049,8,2,484,2,3,7,0,0,1,1,0,2023,16,Rural,179900
1564,11058,7,3,814,2,3,6,0,0,1,1,0,2023,16,Rural,218836
1361,9627,7,2,610,2,3,6,0,0,1,1,0,2023,16,Rural,193000
1456,8199,7,2,410,2,3,7,0,0,1,1,1,2023,18,Rural,189000
848,4426,6,2,420,1,1,3,0,1,0,1,1,2023,19,Urban,149300
848,4426,6,2,420,1,1,3,0,1,0,1,1,2023,19,Urban,141000
848,4438,6,2,420,1,1,3,0,1,0,1,1,2023,19,Urban,149000
848,4438,6,2,420,1,1,4,0,1,0,1,1,2023,19,Urban,144500
796,8777,5,0,0,1,2,4,0,0,1,0,0,2023,113,Rural,85000
2200,8777,5,0,0,2,4,9,0,0,1,0,0,2023,123,Rural,145900
1092,9825,5,1,264,1,3,6,0,0,1,1,0,2023,57,Rural,123000
1256,9937,5,1,276,1,3,6,0,0,1,1,0,2023,58,Rural,147500
1033,12102,5,2,504,1,3,6,0,0,1,1,0,2023,47,Rural,165000
1127,6500,6,2,480,1,3,6,0,0,0,1,1,2023,47,Rural,135000
996,13907,5,0,0,1,3,6,0,0,1,0,1,2023,83,Rural,108000
1181,10012,4,2,588,2,3,6,0,0,1,1,0,2023,51,Rural,137500
1656,6931,7,2,397,2,3,7,0,0,0,1,1,2023,20,Rural,165400
1117,9638,6,2,542,1,3,6,0,0,1,1,1,2023,46,Rural,147000
1398,7200,6,2,440,1,3,6,0,0,0,1,1,2023,47,Rural,160500
1132,7024,4,2,451,1,2,5,0,0,0,1,0,2023,18,Rural,176000
3820,47007,5,2,624,3,5,11,0,0,1,1,1,2023,64,Rural,284700
1072,3675,6,2,525,1,2,5,1,1,0,1,0,2023,18,Urban,148000
1152,6040,4,0,0,2,2,6,0,0,0,0,0,2023,68,Rural,82000
1152,6012,4,0,0,2,2,6,0,0,0,0,0,2023,68,Rural,82000
1440,12108,4,0,0,2,4,8,0,0,1,0,0,2023,68,Rural,118000
1152,6845,4,0,0,2,2,6,0,0,0,0,0,2023,68,Rural,82500
784,6931,4,0,0,1,2,4,0,0,0,0,0,2023,68,Rural,91900
1053,12180,5,0,0,1,2,5,0,0,1,0,0,2023,85,Rural,120000
1137,8050,5,0,0,1,4,8,0,0,1,0,0,2023,76,Rural,96000
930,9520,4,1,286,1,2,5,0,0,1,1,0,2023,70,Rural,99000
1200,11767,5,1,240,1,3,6,0,0,1,1,0,2023,77,Rural,130500
1470,8172,4,1,548,2,4,7,0,0,1,1,0,2023,69,Rural,135000
1393,16466,5,1,300,1,3,8,0,0,1,1,0,2023,68,Rural,135500
1204,7692,4,1,312,1,3,6,0,0,0,1,0,2023,69,Rural,100000
1292,5142,4,1,205,1,3,6,0,0,0,1,0,2023,100,Rural,108000
864,5604,5,0,0,1,2,5,0,0,0,0,0,2023,98,Rural,98000
864,8248,3,0,0,1,2,5,0,0,1,0,0,2023,109,Rural,67000
1716,5687,5,0,0,2,6,9,0,0,0,0,0,2023,111,Rural,135900
1482,12155,6,1,400,2,4,7,1,1,1,1,0,2023,98,Urban,140000
2192,8400,5,1,240,2,4,8,0,0,1,1,1,2023,84,Rural,179500
1694,8400,6,2,576,2,4,7,0,0,1,1,1,2023,98,Rural,136500
1424,7290,7,1,312,2,2,7,0,0,0,1,1,2023,102,Rural,168000
1964,8525,5,0,0,1,4,7,1,1,1,0,0,2023,112,Urban,130000
2601,9842,5,2,621,3,4,8,0,0,1,1,0,2023,102,Rural,189000
1920,7804,6,2,480,2,4,10,0,0,0,1,1,2023,93,Rural,161900
1316,8969,6,1,369,1,2,6,0,0,1,1,1,2023,97,Rural,145000
2555,11526,6,2,672,2,3,11,0,0,1,1,1,2023,101,Rural,191000
1680,15576,6,1,308,2,4,8,0,0,1,1,0,2023,108,Rural,177000
1264,15564,6,2,400,1,3,6,0,0,1,1,0,2023,109,Rural,147500
790,6292,6,1,160,1,2,4,0,0,0,1,0,2023,93,Rural,91000
1512,7609,8,1,180,2,3,7,0,0,0,1,1,2023,98,Rural,231000
1639,10480,6,1,240,1,3,6,0,0,1,1,0,2023,87,Rural,115000
1603,9650,6,2,599,1,4,7,0,0,1,1,1,2023,100,Rural,138000
1502,7200,7,1,270,1,3,6,0,0,0,1,1,2023,92,Rural,149000
1660,11988,6,1,240,1,3,6,0,0,1,1,1,2023,89,Rural,188700
1938,11700,5,1,240,2,4,7,0,0,1,1,1,2023,86,Rural,198000
1374,9260,5,1,225,1,3,6,0,0,1,1,0,2023,85,Rural,110000
1091,7801,6,1,344,1,2,5,0,0,0,1,1,2023,72,Rural,104000
1873,9670,8,2,786,1,4,9,0,0,1,1,1,2023,88,Rural,257076
3447,14100,8,3,1014,3,4,11,0,0,1,1,1,2023,88,Rural,381000
1954,15660,7,2,431,1,3,8,0,0,1,1,1,2023,84,Rural,311500
2161,12392,7,2,506,2,3,8,0,0,1,1,1,2023,73,Rural,263400
1898,26073,5,2,484,2,3,7,0,0,1,1,1,2023,67,Rural,236500
1640,14778,6,2,924,1,3,7,0,0,1,1,1,2023,69,Rural,224000
1032,1879,6,2,462,1,2,5,1,1,0,1,1,2023,43,Urban,116500
1556,1950,6,2,452,2,3,6,1,1,0,1,1,2023,43,Urban,151000
919,7000,6,1,195,1,2,5,0,1,0,1,0,2023,97,Urban,126000
1090,6000,6,1,240,1,3,5,1,1,0,1,0,2023,83,Urban,120000
796,3636,4,0,0,1,2,5,0,1,0,0,0,2023,101,Urban,55000
816,5890,6,1,432,1,2,5,0,1,0,1,0,2023,93,Urban,120500
778,6900,5,1,924,1,2,4,0,1,0,1,1,2023,83,Urban,120500
1200,8155,5,0,0,1,4,7,1,1,1,0,0,2023,93,Urban,119000
1656,6000,5,1,288,1,3,7,1,1,0,1,1,2023,56,Urban,126000
912,7392,5,1,360,1,2,5,0,1,0,1,0,2023,93,Urban,99500
1955,9000,5,1,356,2,4,7,1,1,1,1,0,2023,65,Urban,165500
733,14584,1,2,487,1,2,4,0,0,1,1,0,2023,71,Urban,13100
1361,5280,4,1,185,1,2,6,1,1,0,1,0,2023,128,Urban,89000
1317,8500,4,1,250,1,3,6,1,1,1,1,0,2023,103,Urban,40000
1049,5150,4,1,195,1,2,5,1,1,0,1,0,2023,113,Urban,80900
894,18000,3,3,1248,1,2,6,0,1,1,1,0,2023,88,Urban,81000
864,9000,4,1,216,1,3,5,0,1,1,1,0,2023,103,Urban,65000
1652,5587,8,2,482,2,2,5,1,1,0,1,1,2023,15,Urban,392500
1648,3843,8,2,525,2,2,5,1,1,0,1,1,2023,16,Urban,294464
1646,3811,7,2,482,2,2,5,1,1,0,1,1,2023,19,Urban,250000
1646,3842,8,2,482,2,2,5,1,1,0,1,1,2023,19,Urban,275000
2032,23730,7,3,786,3,3,7,0,0,1,1,0,2023,27,Rural,300000
1689,13265,8,3,857,2,3,7,0,0,1,1,1,2023,21,Rural,271000
1820,11050,7,3,816,2,3,8,0,0,1,1,1,2023,27,Rural,213000
1118,9880,6,1,358,1,3,6,0,0,1,1,1,2023,46,Rural,171000
1279,10125,6,2,473,2,3,6,0,0,1,1,1,2023,46,Rural,171500
1872,10260,5,2,484,2,4,8,0,0,1,1,0,2023,47,Rural,100000
1689,9990,4,2,432,2,3,6,0,0,1,1,1,2023,32,Rural,228500
1786,164660,5,2,529,2,3,7,0,0,1,1,1,2023,58,Rural,228950
1501,4084,7,2,512,2,2,6,0,0,0,1,1,2023,37,Rural,241500
2898,15498,8,2,665,2,2,10,0,0,1,1,1,2023,47,Rural,287000
1537,11563,8,3,788,2,3,8,0,0,1,1,0,2023,17,Rural,294000
1646,9520,8,3,800,2,3,7,0,0,1,1,1,2023,16,Rural,293077
1780,12852,8,2,612,2,3,6,0,0,1,1,1,2023,16,Rural,264966
1442,9802,5,2,400,2,3,6,0,0,1,1,0,2023,17,Rural,172500
1394,9735,5,2,400,2,3,7,0,0,1,1,0,2023,17,Rural,167500
1612,12018,7,3,666,2,3,6,0,0,1,1,0,2023,15,Rural,218689
1495,12890,6,2,438,2,3,8,0,0,1,1,1,2023,34,Rural,150000
1651,12416,6,2,616,2,3,7,0,0,1,1,1,2023,37,Rural,184000
1256,18265,6,2,578,2,3,6,0,0,1,1,1,2023,37,Rural,180000
1509,10200,6,2,600,2,3,5,0,0,1,1,1,2023,35,Rural,175000
1440,11202,8,2,467,2,3,7,0,0,1,1,1,2023,20,Rural,232500
1675,7915,6,2,435,2,3,6,0,0,0,1,0,2023,24,Rural,195000
2262,12244,8,3,749,2,4,10,0,0,1,1,1,2023,20,Rural,305000
1728,11449,8,2,520,2,3,7,0,0,1,1,1,2023,16,Rural,298751
1964,11447,8,3,892,2,3,7,0,0,1,1,1,2023,18,Rural,370000
1344,8940,7,4,784,2,2,8,1,1,1,1,0,2023,26,Urban,209200
1344,7060,7,4,784,2,2,8,1,1,0,1,0,2023,26,Urban,206300
1092,9278,5,0,0,1,2,5,0,0,1,0,0,2023,16,Rural,146000
1189,4500,6,2,392,2,2,4,1,1,0,1,0,2023,26,Urban,160500
1200,14137,4,3,850,1,3,6,0,0,1,1,0,2023,59,Rural,173000
1040,4224,5,2,499,1,3,6,1,1,0,1,0,2023,48,Urban,124000
1304,2665,5,1,336,1,3,4,1,1,0,1,1,2023,47,Urban,115000
1475,2665,5,1,336,2,4,6,1,1,0,1,1,2023,47,Urban,129500
988,1974,4,1,297,1,2,5,0,1,0,1,0,2023,50,Urban,105000
988,1596,4,1,297,1,1,4,0,1,0,1,1,2023,50,Urban,94900
1160,17979,5,1,257,1,3,6,0,0,1,1,0,2023,55,Rural,152500
1092,1477,6,0,0,2,3,6,1,1,0,0,0,2023,53,Urban,98000
630,1890,4,0,0,1,1,3,0,0,0,0,0,2023,51,Urban,81000
988,21750,5,2,520,1,2,4,0,0,1,1,0,2023,69,Rural,113000
816,6490,5,1,264,1,2,4,0,0,0,1,0,2023,40,Rural,128500
923,6951,5,1,264,1,3,5,0,0,0,1,0,2023,39,Rural,119500
816,6600,5,1,264,1,3,5,0,0,0,1,1,2023,41,Rural,130500
816,6600,5,2,816,1,2,4,0,0,0,1,0,2023,41,Rural,138000
845,6600,5,1,264,1,3,6,0,0,0,1,0,2023,41,Rural,134500
1750,12508,6,1,423,2,4,7,0,0,1,1,0,2023,83,Rural,160000
889,12395,5,2,484,1,3,6,0,0,1,1,0,2023,39,Rural,137500
1968,11075,5,2,530,2,4,7,0,0,1,1,1,2023,54,Rural,172000
1836,56600,5,1,288,2,4,7,1,1,1,1,0,2023,123,Urban,103000
1587,10667,6,2,525,2,3,7,0,0,1,1,1,2022,51,Rural,167300
1277,10628,7,2,526,1,2,5,0,0,1,1,1,2022,52,Rural,167000
2223,13651,7,2,516,2,3,8,0,0,1,1,1,2022,49,Rural,244000
2217,15865,8,2,621,2,4,8,0,0,1,1,1,2022,52,Rural,268000
1733,12394,7,2,433,2,3,7,0,0,1,1,1,2022,19,Rural,225000
1572,10364,6,2,373,2,3,7,0,0,1,1,1,2022,27,Rural,168000
1470,13869,6,2,388,2,3,6,0,0,1,1,0,2022,25,Rural,177000
1600,8773,6,2,460,2,3,7,0,0,1,1,1,2022,25,Rural,169000
1384,8872,6,2,390,2,3,7,0,0,1,1,1,2022,25,Rural,161500
1652,5330,8,2,499,2,2,6,0,0,0,1,0,2022,22,Rural,251000
1694,10147,6,2,398,2,3,7,0,0,1,1,1,2022,28,Rural,160000
1714,8637,6,2,451,2,3,7,0,0,1,1,1,2022,23,Rural,180000
1553,7875,7,2,420,2,3,6,0,0,0,1,0,2022,26,Rural,178750
1253,7875,7,2,402,2,3,6,0,0,0,1,1,2022,27,Rural,176000
2299,7500,6,2,482,3,5,7,0,0,0,1,1,2022,23,Rural,204000
1187,9556,7,2,420,2,3,6,0,0,1,1,0,2022,30,Rural,160000
1472,10784,7,2,402,2,3,7,0,0,1,1,1,2022,31,Rural,160000
1482,9125,7,2,392,2,3,7,0,0,1,1,1,2022,30,Rural,163900
1642,7655,6,2,392,2,3,7,0,0,0,1,1,2022,29,Rural,168000
1128,18160,6,2,480,1,3,6,0,0,1,1,1,2022,58,Rural,154204
1088,3696,8,2,461,1,2,5,0,0,0,1,0,2022,36,Rural,170000
2090,5062,7,2,577,2,3,6,0,0,0,1,1,2022,38,Rural,207500
1179,4740,8,2,480,2,2,5,0,0,0,1,0,2022,34,Rural,182000
1321,5118,8,2,484,1,1,4,0,0,0,1,1,2022,32,Rural,212000
1922,14157,9,3,676,2,3,8,0,0,1,1,1,2022,17,Rural,377426
2541,12328,8,3,729,3,4,10,0,0,1,1,1,2022,17,Rural,349265
2338,51974,9,3,1110,2,4,8,0,0,1,1,1,2022,16,Rural,591587
1424,41600,5,3,828,1,3,7,0,0,1,1,0,2022,53,Rural,155000
1612,8035,9,2,556,2,2,6,0,0,1,1,1,2022,16,Rural,319900
1419,8089,8,2,567,2,2,7,0,0,1,1,1,2022,15,Rural,392000
2234,14082,8,2,724,1,1,7,0,0,1,1,1,2022,16,Rural,441929
2042,13870,10,3,724,2,3,8,0,0,1,1,1,2022,16,Rural,455000
1440,12546,6,2,467,2,3,7,0,0,1,1,1,2022,41,Rural,182900
1284,10960,6,2,480,2,3,5,0,0,1,1,0,2022,38,Rural,174000
1868,12090,6,2,477,3,3,7,0,0,1,1,1,2022,38,Rural,178000
1479,12090,7,2,484,2,3,6,0,0,1,1,1,2022,41,Rural,176000
1664,12299,7,2,663,2,3,7,0,0,1,1,1,2022,44,Rural,213000
1930,11339,7,2,481,2,4,9,0,0,1,1,1,2022,43,Rural,192000
1969,11952,7,2,534,2,3,8,0,0,1,1,1,2022,45,Rural,190000
2030,12046,6,2,551,2,4,8,0,0,1,1,1,2022,46,Rural,195000
1032,10395,6,2,564,2,3,6,0,0,1,1,1,2022,44,Rural,148000
1177,11850,6,2,495,2,3,6,0,0,1,1,0,2022,38,Rural,151500
1725,11584,7,2,550,2,3,6,0,0,1,1,1,2022,43,Rural,197000
1353,10400,6,2,478,2,2,5,0,0,1,1,1,2022,43,Rural,192350
1620,10793,5,2,462,2,4,7,0,0,1,1,0,2022,53,Rural,152000
1220,13001,6,2,944,2,2,6,0,0,1,1,1,2022,51,Rural,170000
1484,12243,5,2,487,2,3,7,0,0,1,1,1,2022,51,Rural,175000
1743,11700,6,2,539,1,3,7,0,0,1,1,1,2022,54,Rural,175000
1935,12384,7,2,550,2,3,7,0,0,1,1,1,2022,46,Rural,197900
1324,8991,7,2,585,2,3,5,0,0,1,1,1,2022,46,Rural,174000
1877,8000,6,2,488,2,4,8,0,0,0,1,1,2022,48,Rural,178900
1109,10500,5,1,288,1,3,5,0,0,1,1,0,2022,51,Rural,139000
981,10530,6,2,576,1,3,5,0,0,1,1,0,2022,51,Rural,143250
1479,7472,7,2,484,1,4,7,0,0,0,1,0,2022,50,Rural,184000
1422,9457,5,2,576,1,3,7,0,0,1,1,0,2022,52,Rural,155000
914,7920,5,1,368,1,3,5,0,0,0,1,0,2022,52,Rural,133000
950,9758,5,1,280,1,3,5,0,0,1,1,0,2022,51,Rural,119500
872,8294,4,4,480,1,3,5,0,0,1,1,0,2022,51,Rural,123000
858,7340,4,1,684,1,2,4,0,0,0,1,0,2022,51,Rural,110000
914,17199,4,1,270,1,2,4,0,0,1,1,0,2022,61,Rural,128000
864,9000,4,2,528,1,3,5,0,0,1,1,0,2022,51,Rural,120500
767,4058,7,1,367,1,1,4,0,1,0,1,0,2022,24,Urban,133000
1337,4113,6,2,511,2,2,5,1,1,0,1,1,2022,21,Urban,155000
1337,10943,6,2,522,2,2,5,1,1,1,1,1,2022,25,Urban,177000
1092,2205,6,1,264,1,3,6,1,1,0,1,0,2022,49,Urban,113500
1218,1890,6,1,264,1,3,7,1,1,0,1,0,2022,49,Urban,113000
1218,2058,6,1,264,1,4,7,1,1,0,1,0,2022,49,Urban,113700
1302,2016,5,2,440,2,3,6,1,1,0,1,0,2022,52,Urban,106000
1365,1920,5,2,440,1,2,6,1,1,0,1,0,2022,51,Urban,122500
958,4928,6,2,440,2,2,5,0,0,0,1,1,2022,46,Rural,128000
1548,2308,6,2,440,2,3,7,0,0,0,1,1,2022,46,Rural,155000
1055,2304,7,1,319,2,2,4,0,0,0,1,0,2022,44,Rural,142500
988,7150,5,1,360,1,3,5,0,0,0,1,0,2022,56,Rural,129250
1816,12469,9,3,730,2,3,7,0,0,1,1,1,2022,16,Rural,356000
1828,11694,9,3,774,2,3,9,0,0,1,1,1,2022,15,Rural,314813
1694,12030,8,3,818,2,3,7,0,0,1,1,0,2022,15,Rural,318000
1694,11825,8,3,856,2,3,7,0,0,1,1,1,2022,16,Rural,322400
1734,12085,8,3,928,2,3,7,0,0,1,1,1,2022,15,Rural,318000
2122,14333,8,3,938,2,2,7,0,0,1,1,1,2022,15,Rural,345474
2121,14450,9,3,732,2,3,8,0,0,1,1,1,2022,16,Rural,415298
2656,13641,9,3,1040,2,3,8,0,0,1,1,1,2022,15,Rural,492000
2550,13440,8,3,670,2,4,11,0,0,1,1,1,2022,16,Rural,338931
2046,15431,10,3,878,2,2,7,0,0,1,1,1,2022,17,Rural,450000
2172,14154,7,3,947,2,3,9,0,0,1,1,1,2022,16,Rural,280000
2552,13891,9,3,932,2,3,8,0,0,1,1,1,2022,15,Rural,479069
1973,14226,8,3,895,2,3,9,0,0,1,1,1,2022,16,Rural,395000
2643,13693,9,3,694,2,3,9,0,0,1,1,1,2022,16,Rural,380000
1634,11428,8,3,866,2,3,7,0,0,1,1,1,2022,16,Rural,250000
1976,14977,8,3,908,2,2,7,0,0,1,1,1,2022,16,Rural,440000
2758,13654,9,3,814,2,4,9,0,0,1,1,1,2022,17,Rural,418000
2290,17169,10,3,1174,2,2,7,0,0,1,1,1,2022,15,Rural,500067
2152,16659,8,2,728,2,3,7,0,0,1,1,1,2022,15,Rural,260116
2473,9591,8,3,852,2,4,9,0,0,1,1,1,2022,18,Rural,317000
2100,9709,8,3,786,2,3,8,0,0,1,1,1,2022,15,Rural,319500
2161,10562,8,3,789,1,3,8,0,0,1,1,1,2022,15,Rural,325624
1802,13615,9,3,843,2,3,7,0,0,1,1,1,2022,16,Rural,372000
2956,13069,8,3,916,2,5,11,0,0,1,1,1,2022,18,Rural,342000
2468,12099,8,3,872,2,4,10,0,0,1,1,1,2022,18,Rural,354000
2385,14277,8,3,818,2,3,7,0,0,1,1,1,2022,19,Rural,350000
2374,11999,8,3,656,2,4,10,0,0,1,1,1,2022,19,Rural,285000
1818,12568,8,3,774,2,3,8,0,0,1,1,1,2022,15,Rural,281500
1614,9926,7,3,878,2,3,7,0,0,1,1,0,2022,17,Rural,245700
1721,9254,8,2,554,2,3,7,0,0,1,1,0,2022,17,Rural,232698
1828,10732,8,3,876,2,3,7,0,0,1,1,0,2022,16,Rural,250000
1362,7577,6,2,460,2,2,6,0,0,0,1,1,2022,17,Rural,194700
1302,3901,6,2,631,1,1,5,0,0,0,1,1,2022,17,Rural,204000
1302,3903,6,2,631,1,1,5,0,0,0,1,1,2022,17,Rural,200000
1362,6289,6,2,460,2,2,6,0,0,0,1,1,2022,17,Rural,207000
1554,4590,8,2,627,2,2,6,0,0,0,1,1,2022,16,Rural,209500
1554,4590,8,2,627,2,2,6,0,0,0,1,1,2022,16,Rural,209500
1370,6442,8,2,484,2,2,6,0,0,0,1,1,2022,16,Rural,202500
1577,7841,9,2,564,2,2,6,0,0,0,1,1,2022,17,Rural,280000
1561,7313,9,2,556,2,2,6,0,0,0,1,1,2022,17,Rural,277500
1869,7820,9,2,617,2,2,6,0,0,0,1,1,2022,15,Rural,318061
1324,6240,8,2,550,2,2,6,0,0,0,1,1,2022,16,Rural,221370
1405,3242,7,2,478,2,2,6,0,0,0,1,1,2022,19,Rural,200000
1496,15810,6,2,572,3,3,7,0,0,1,1,0,2022,15,Rural,181755
1536,10237,6,2,400,2,3,6,0,0,1,1,1,2022,17,Rural,176000
1484,10237,6,2,393,2,3,8,0,0,1,1,1,2022,17,Rural,178900
1458,13204,7,2,454,2,3,6,0,0,1,1,0,2022,16,Rural,168165
1495,8857,6,2,440,2,3,7,0,0,1,1,1,2022,16,Rural,171925
1746,9729,6,3,350,2,3,6,0,0,1,1,1,2022,16,Rural,198444
1326,12216,6,2,388,2,3,6,0,0,1,1,0,2022,17,Rural,203000
1456,9018,7,2,400,2,3,8,0,0,1,1,1,2022,15,Rural,179540
1302,8993,7,2,436,2,3,6,0,0,1,1,0,2022,15,Rural,176485
1340,8899,7,2,396,2,3,6,0,0,1,1,0,2022,15,Rural,181134
1412,8499,6,2,432,2,3,6,0,0,1,1,1,2022,16,Rural,156932
1504,8229,6,2,440,2,3,6,0,0,1,1,0,2022,15,Rural,166000
1456,7713,7,2,400,2,3,7,0,0,0,1,0,2022,15,Rural,177594
